edades,tecnologia,eficacia,convivencia
32,74.55677781366832,61.41317997406131,80.42861892923446
32,74.12184365201108,64.95984732386223,87.829876479152
30,70.61420770089873,59.09087643363729,81.27831764832729
26,63.12921817967516,49.22669434136908,71.74037734992066
33,79.51205567071297,60.902132957447556,87.94769261983576
34,78.98928296688781,66.80613964989777,91.40561119749545
30,67.65270244629747,59.47373777601649,79.50398172246787
32,82.2199222383234,63.325305948519954,82.79541268854658
32,76.86466270794382,61.808582712702766,88.00779211386937
32,77.0180804719173,60.500140394972604,86.03136635489423
31,77.91225986255758,59.37720956861355,81.66475618180189
26,67.43645188818098,49.659736866079605,71.71470403013336
26,58.042852171802764,52.7682730200024,75.68187499119522
33,76.88448774314058,65.46066367444166,87.26816164851442
31,75.14692859487303,58.72698097793616,80.68692787428026
31,76.71045553331322,60.599061641514304,85.1846015211941
29,64.78112026732333,56.6162508528202,83.91413329291069
32,77.14237051397339,60.01125326741312,87.88573677494495
30,70.56968623094352,60.31980280399954,83.24470936474646
30,70.8029463247629,57.419939697806775,82.99549245144168
29,67.914426045463,57.22872308233185,82.56501023578221
33,78.14880007211613,63.53652066565662,83.95342707830115
32,79.08084826177327,59.89190309717207,84.76563124781295
31,71.57145455191825,57.71949612560704,85.37648776351614
31,73.32167321158151,57.56900837402139,85.05371934793513
33,84.72131242401807,63.336464271456165,82.88206664545304
31,72.51187041781229,59.88727666226662,81.75397638819851
31,75.6583268111889,59.48353750074399,84.71756882518743
31,73.18545160178564,58.801882440521474,84.66367027473606
33,77.09407188239148,62.62315407182239,86.07051028745633
30,69.60887443998081,57.53928958502299,80.52939346169651
30,71.00432019169759,56.27289863456022,78.34037050167075
29,73.9414947108829,58.63517712841456,77.66225226958775
28,66.99308832316989,51.339196050453964,76.32870744644237
30,74.46908879044898,55.43768465758061,85.33381840829894
32,76.76948440993024,62.31479456419266,86.48754741044783
30,76.78452342845279,57.54636033895011,77.874559193311
30,67.37298749868371,57.69508236466197,81.2800776455174
25,57.72949704968619,48.847322943599835,76.96696797531213
31,72.61920372846755,62.223344862115944,81.0299639543263
29,68.00855384013465,57.68792720650775,79.75153458044173
30,72.59755631200733,59.01854962171418,84.75862592824683
34,84.60998329072427,66.10782099832426,86.00102877055366
30,75.22070188079688,57.22072900390046,83.35640958346501
29,65.84179242993058,55.190241310148515,76.36016266362284
26,60.20331181564549,50.08742499638298,76.68571978252206
32,77.98622674970838,61.86356882916716,87.99021230426283
28,62.956839519479146,53.391890170259195,78.379671603995
31,70.78792074429113,60.35790467200394,81.46724517562103
31,71.44286449981988,58.95775698225123,80.23852061447607
28,65.74643817327372,53.60864766667275,80.23789646034089
30,72.75959904524709,56.37839578760917,78.74044001752264
32,76.70541075125472,62.4276586435463,87.82841122007497
33,86.39112589813043,63.49741388634263,87.20932743633519
32,75.93042358555937,61.85483334789316,83.6665700654002
32,78.57290581455429,61.3345042852597,81.77519983925896
29,64.38984702838248,55.506030827282224,80.02933376764821
30,73.42116290998938,57.50908480221194,81.36129328765745
28,67.73430508641675,54.16939962746469,80.4120020687266
31,68.55356488670185,59.95044608587202,85.32752573249834
32,83.26689288464334,59.273141297861415,81.53424486256577
29,68.5518134237562,54.33506060880272,80.77734047419571
30,65.79508936284788,58.2606989589172,81.93408907161515
29,71.27735611974951,55.32610613598761,82.06138810967342
30,65.43520259305618,58.083771359410676,78.99120202867459
29,71.35270950511607,58.42756826452973,78.90682716433128
29,71.59606507239657,56.90248039937884,82.51853220441288
31,70.86068277174083,58.41725270672494,83.80851507277734
31,76.02036660267746,58.89403783095969,82.0271102047189
26,62.06180978555,50.10502548481055,75.39341862684756
32,78.04451605881599,60.92590277194519,82.47371581125506
28,63.73331903647876,52.34699146111424,76.6035700108438
31,76.7919685188669,61.957739683597445,82.9228841000211
30,68.10231555912509,57.209064139174686,78.35603711686775
33,75.99567572454494,60.88260480634425,81.6555633016175
31,77.07153181573597,61.711414661532636,82.58618371051078
28,67.24429140312739,53.030560685423865,78.41341849858243
33,78.17612819385617,60.69633076885923,84.87062685350054
34,83.19652808077461,64.16450997944987,90.3304675461186
33,75.20379877994725,64.56121721573486,88.62099043678668
30,73.72090053727898,57.502835812091256,85.45976221239513
31,70.84523776868797,57.72414401034323,85.58049810921781
28,68.52183294289951,54.39055050797968,80.76773170276252
31,72.26364185488673,58.62253317615492,84.89097313675634
30,64.9961072862549,57.61458562745772,77.46535270694069
30,68.95109698191466,57.92802663955724,82.56774840585507
28,63.730509979600825,51.90009780089169,79.43806705952338
32,73.57688178428559,61.63831842443853,82.99283736707376
29,70.88782243133949,56.78709043249356,81.46691610695788
33,81.53258762466352,65.01290354433463,87.2537378425023
28,60.65671535088572,52.91553900308738,77.59923567265353
30,73.29947159252785,57.27317808052984,83.5930798513206
28,68.45743013815674,54.976159275344415,78.03255793955873
33,83.35349093248624,63.86951011137924,89.99744472275538
32,80.62540193820108,59.2372313308436,85.74861677124406
32,74.82135850210096,62.23568551844036,83.51020741724001
29,70.80749021259447,56.48685600363363,80.35683695289748
31,74.93908582290815,60.57387538842505,83.52484081686875
29,66.72983763133027,55.12186618009076,78.9544949775244
34,80.10129502154065,66.1922830425839,90.80850491314547
34,84.7280506132903,65.67337820594264,89.46553675966766
29,67.72635334169156,55.331028120720575,79.14833521006184
31,73.04620000094893,60.753322436005774,84.99090878917856
30,77.44852183567258,59.54181177271688,79.02334425332175
27,64.282758199831,53.27672334194157,78.01693631915074
32,83.312595728435,60.39175435550074,86.74508537304564
30,70.00186796990066,57.37402280632326,81.9130979697555
31,78.7212058743111,58.31600028126731,82.11578904362011
28,65.82816338152504,55.638690849233186,75.83889374681695
30,70.54375894892007,59.18945830714198,83.08211426406214
30,70.8905855767637,57.134348923764584,79.95740206038941
28,67.37259511640461,54.814705303212584,77.27708227904483
28,66.83278418953603,54.17468129582905,79.90499490856376
32,75.99886529209215,61.46735352974363,82.78497051418515
32,79.32779316209984,61.63798790596898,85.99887181679694
33,81.65749465240671,65.24947189162256,84.73788255973665
30,70.11754117844269,58.809414619254866,81.93788260350412
30,72.78812876375876,57.75782989051304,84.94014544673891
30,70.47236238872259,58.401838453823224,80.2775508684042
32,72.28210022309486,62.3128025111502,86.02184606488879
28,58.051082608665496,55.56535695554587,75.25749470694343
28,62.26820591782223,52.642118773934655,75.26242265908414
31,71.52499993653745,57.99037333890825,81.94811392652295
32,73.26777774485623,61.5923331140452,86.01081832807827
32,76.81823534926491,62.14932825928036,84.18608021345935
31,79.7683491658925,60.53851586505657,82.72505514797297
29,68.80565733059933,56.21385295619978,79.71176236455229
31,73.61397573509441,61.703759363034685,84.41956612812874
28,61.78508217705479,54.153939793832414,82.5096107353751
33,76.03136261513298,63.8057572159038,85.66810056959176
29,72.48466066917237,55.44619985103207,79.4068488033022
30,76.51292806733233,57.93618235733585,84.22670631712728
29,74.16541204875232,58.08980502655839,77.94958874054429
32,77.4559123066322,62.019469542124604,84.56607297326026
34,78.22821031452828,66.67188077219524,79.48087671458421
32,76.7919081221917,61.82468751735988,86.43677697755656
31,73.7974632628676,59.74001656757482,87.26085553964386
28,63.724560561062745,56.30070565295062,77.40771086996651
30,71.49514134201951,57.21196967636058,75.98898282214873
32,79.264975017907,63.01283740658871,83.19495738096319
31,73.35146069428183,57.531323398050766,83.34632481527808
31,72.41255974359117,58.5894898025385,82.99913140504988
31,72.45815975683874,59.97871144270154,84.29041093989689
27,61.308273577935324,53.50904483848391,77.32618144290191
27,65.32048863725474,50.07157100620923,75.34228510763943
29,70.27023713122848,57.85416024563684,82.1973849048843
29,69.97191903726865,53.11119749869764,76.62082207079212
29,71.12275641817057,56.30036096189781,82.99741268821315
30,69.82875336165337,57.505291684380296,79.69623348423637
29,72.29889023408431,55.6729821297231,79.12378172863316
32,76.31667277914578,61.53473896303148,84.72013649268943
33,80.11657479627303,64.01994421029491,86.36257945443526
30,81.43819063498327,58.94531258933888,82.2530606498782
31,75.95469781585055,59.666987810704086,86.55926099237227
32,80.7195205373018,61.721905935445484,83.37549809617293
30,71.59919337862976,57.07649111554886,81.9840973114332
32,77.37987000727925,61.793312270893665,82.13309444279923
30,69.55271291799103,59.004662995339714,84.29898900410596
32,75.45819678467515,59.72344090638754,83.93264994560307
29,67.53969903632506,55.295714275272324,77.73459297416886
33,75.05363639137174,63.05838872122658,87.47938896707713
28,68.29935268368178,54.497207202337975,79.23087528974892
32,77.85501164007667,61.3483096583154,86.76878006289641
28,68.88734139697975,52.5204583472439,79.30545357663257
29,69.63016688191732,54.71650229681265,83.30638926527618
33,77.41905852869402,65.6523569194756,85.41728143868212
30,74.59930224195645,57.023607656004415,79.72073730692102
30,74.28690749912857,60.983909056087384,79.89388266969328
32,75.29946053993488,62.93801064055783,85.34309704760355
31,75.14801084526505,60.609683100267844,81.1693531440161
30,74.13605442355038,56.543276425185724,80.94836811910972
31,74.6640206387514,63.049044156519386,81.50052396885562
32,79.34971438004833,61.793868546880745,87.23274381647526
31,77.52879863700353,59.878594572326485,81.23806127053567
29,66.5477910708135,56.949287841185246,78.24774893291863
32,79.5759039697304,63.817918261831714,89.65333246916352
29,71.06102447236924,57.153159752094204,78.8837924304566
29,76.71217347435186,54.51251880101117,78.76496682502726
32,72.70981518736957,62.6940437327456,87.58508301602531
34,83.84806851349505,63.165141509160925,91.37610287066386
27,65.9316288791821,51.200073109491235,77.1121381206357
30,69.03358601705408,57.478882743301575,80.68525185508659
30,71.34438767207018,56.362908090583694,83.85993380797544
29,67.65902188740584,56.8040177161667,74.95029288749978
28,70.50634915940088,54.00124214215121,76.50428087545166
31,70.71039293518999,61.42044311530671,82.78693241407498
29,67.40578696620668,57.24802499875243,80.09543868540234
31,76.59132339503505,61.326421144837184,85.11274907039328
32,76.0571630403237,63.2685338708578,86.16078649124734
30,73.7201738102001,55.99509064883601,80.02024900833946
31,67.61914442582297,58.64118298186707,86.10065738448313
30,69.59961950548119,59.977220295117625,79.1500294960772
29,70.65639684604477,55.81091794527381,77.90045682914486
32,75.54468507215994,62.75090736053949,82.66646727045894
31,73.10664414589264,60.08879686277072,85.18028166770478
30,74.46818677861171,55.76207831114751,81.41844520652631
31,74.10794704800618,58.90951506644213,83.49163360677454
31,72.65035177545312,58.24778619840572,85.9648716845704
29,67.85257326405996,57.299026827054284,79.11783641266258
30,72.93353482350255,59.415465318246596,73.69374062247405
31,76.42235163878708,58.89728058909137,83.08093931976846
31,72.08472621374312,61.16845321031656,84.72398430145728
28,66.36144245991069,54.330772132245656,72.90231713655157
28,70.03293169309293,51.27182157079715,78.0110309812211
35,85.5415632789966,67.16476445523766,91.25203874387783
27,60.31996901247646,54.20893008553423,74.80760516245087
28,66.41247955971106,53.19546049595041,76.98729614617778
30,73.07421397201122,57.09811319501736,85.64489682142212
31,72.5190890412366,59.46464356764275,79.09899931081539
27,61.13772434131309,51.900347551095265,71.56685211616316
32,76.88987576619779,62.906163564522046,86.12205072384668
30,67.23685954036748,59.04138728738068,80.09069447874879
31,77.36648021238176,60.25127142925554,84.99744864001495
31,74.5354821075723,58.51069970882315,86.69012161915363
32,76.11591107787322,63.46508970001053,82.2600004977937
31,75.62913588551527,60.66878695879243,81.27060261431106
30,76.21636936028996,58.84562429629786,81.42414312208567
31,76.337654009359,57.07921877320114,84.25863972827725
29,63.80426564542485,56.15647630061597,79.33171723551504
27,61.79438439837293,53.192223147525034,71.7983265513327
29,67.98371900336326,56.42907611783036,77.43279685682256
28,66.13994568354371,52.5378124607996,76.12444050475989
28,69.5248754282664,53.540749351130216,80.20886308360232
31,70.56126083910236,57.70371900473598,84.55598937442772
29,69.59169669946668,55.00747169247012,82.90508211735445
28,66.05046265942,54.27228654452761,75.68266425001123
29,68.85017205338966,54.88832498050193,82.22475173519608
33,80.90241168520987,63.716062553573735,87.50049240588497
33,78.4435639678487,64.94792720212949,91.89479253966951
31,80.49315019315847,59.48762065962306,85.54521542847748
32,87.77872973018219,60.66782947337581,86.10571838254037
29,69.61019791968073,56.28334210607164,76.84064354975388
32,79.75227656654944,61.36385742463419,81.66203114423115
27,55.712911739355064,51.74707212850693,78.11462666622421
32,81.48352337874577,64.8481424426341,84.50470208237846
31,75.66544448339917,59.80543310716317,84.68463522280547
29,69.80249883552486,55.61488496067225,83.40631151930208
26,64.55392116883372,52.03205759549986,78.54921295395503
30,76.24879365432372,56.21174946634107,80.4943656971277
29,68.19767205495079,56.69772435093791,75.51238692871897
29,68.53626302485347,54.469194169591134,78.25665018876529
33,84.7913344997905,63.651021135336116,83.73165194128407
34,84.36176702724637,67.35695928157986,88.82695571008261
26,60.14024870665051,50.50990920310317,75.67026963734145
32,79.91711685554957,58.986380197763744,88.8864187786221
27,57.482453726801054,50.71885568690435,75.97093832771071
30,72.29339034793422,57.07818595229456,76.62481326404557
30,73.88500563924481,56.33139660630697,84.11947243274327
32,73.96129221832442,58.569167875612514,82.02536664721524
29,70.49408696182249,57.023590892826476,81.19415052436278
29,73.41979662080556,54.19380106920653,78.16440723588906
33,75.43295022681882,61.88434478999157,81.2962837846029
28,69.39815768659814,55.439979964626005,75.99288436089006
30,74.26646939604997,58.36924975144815,77.7060152870645
28,64.21469019483095,53.38952895042397,78.03817732015068
32,79.8549659061851,62.99994121360646,86.66304644171687
31,76.53120242246975,59.919223868663565,84.04495352996622
30,69.80105122654281,56.75397494443929,82.02153188124915
29,74.11882622716051,57.25348279149024,79.70588208675478
32,76.00215540859959,60.63647311956672,81.12145248422752
33,82.82912396863603,62.937314121383345,81.04991167419655
31,75.39072347124466,59.985842659259184,82.3762043088928
30,74.85120546666734,57.62589956801888,77.45046669828562
31,74.32474659332769,57.88627095782655,79.56703135313279
25,60.21792839307767,47.37003241961145,70.82462862089767
29,67.08195803735356,55.54318036062926,83.91316912221905
